CustomerID,TotalSales,TotalVolume,TotalOrders,ProductsInteractedWith,FirstPurchasedDate,LastPurchasedDate,AOV,ActiveMonths,Country
15128.0,1471.0,1343,4,74,2011-05-04 12:32:00,2011-10-10 13:54:00,367.75,13.0,United Kingdom
15129.0,3447.4,1794,11,54,2011-02-21 09:09:00,2011-10-20 14:40:00,313.40000000000003,13.0,United Kingdom
15130.0,330.11,197,1,22,2011-06-23 10:15:00,2011-06-23 10:15:00,330.11,13.0,United Kingdom
15132.0,977.9300000000001,679,5,49,2011-03-22 12:02:00,2011-11-21 17:10:00,195.586,13.0,United Kingdom
15133.0,982.42,680,3,27,2011-02-11 10:38:00,2011-08-04 10:44:00,327.4733333333333,13.0,United Kingdom
15134.0,1387.99,887,8,44,2011-04-13 11:05:00,2011-11-25 08:55:00,173.49875,13.0,United Kingdom
15135.0,139.05,43,1,9,2011-04-14 19:16:00,2011-04-14 19:16:00,139.05,13.0,United Kingdom
15136.0,1286.7,776,4,61,2011-09-04 16:05:00,2011-12-07 12:26:00,321.675,13.0,United Kingdom
15139.0,178.96,208,2,13,2011-01-07 12:44:00,2011-04-14 11:39:00,89.48,13.0,United Kingdom
15140.0,2354.25,1572,7,74,2011-03-20 14:37:00,2011-10-18 14:07:00,336.32142857142856,13.0,United Kingdom
15142.0,498.74,365,1,26,2011-10-24 12:51:00,2011-10-24 12:51:00,498.74,13.0,United Kingdom
15143.0,259.45,150,1,14,2011-04-28 12:03:00,2011-04-28 12:03:00,259.45,13.0,United Kingdom
15144.0,6580.44,3050,17,132,2011-01-31 13:17:00,2011-12-01 15:12:00,387.0847058823529,13.0,United Kingdom
15145.0,1194.73,756,4,54,2011-04-05 15:20:00,2011-12-05 17:21:00,298.6825,13.0,United Kingdom
15146.0,1327.16,1473,2,90,2011-02-21 13:07:00,2011-06-28 12:09:00,663.58,13.0,United Kingdom
15147.0,623.5,366,1,28,2011-04-13 15:57:00,2011-04-13 15:57:00,623.5,13.0,United Kingdom
15148.0,301.29,187,1,20,2011-11-29 08:21:00,2011-11-29 08:21:00,301.29,13.0,United Kingdom
15149.0,520.8000000000001,128,1,23,2011-07-29 10:58:00,2011-07-29 10:58:00,520.8000000000001,13.0,United Kingdom
15150.0,5314.47,3658,10,282,2011-03-15 14:21:00,2011-11-22 12:52:00,531.447,13.0,United Kingdom
15152.0,4745.69,2704,13,196,2011-06-05 15:36:00,2011-11-30 12:32:00,365.0530769230769,13.0,United Kingdom
15153.0,329.25,198,1,22,2011-11-08 17:09:00,2011-11-08 17:09:00,329.25,13.0,United Kingdom
15154.0,296.42,104,1,66,2011-09-25 16:05:00,2011-09-25 16:05:00,296.42,13.0,United Kingdom
15156.0,961.49,597,3,51,2011-11-06 12:41:00,2011-12-08 18:22:00,320.49666666666667,13.0,United Kingdom
15157.0,1936.07,2392,3,125,2010-12-16 13:44:00,2011-12-06 11:28:00,645.3566666666667,13.0,United Kingdom
15158.0,401.40000000000003,198,1,7,2011-10-25 13:53:00,2011-10-25 13:53:00,401.40000000000003,13.0,United Kingdom
15159.0,18641.010000000002,11441,30,363,2010-12-13 15:44:00,2011-12-08 12:05:00,621.3670000000001,13.0,United Kingdom
15160.0,158.16,84,1,4,2010-12-17 14:15:00,2010-12-17 14:15:00,158.16,13.0,United Kingdom
15163.0,304.47,186,2,29,2011-05-31 15:22:00,2011-11-21 13:10:00,152.235,13.0,United Kingdom
15164.0,843.05,360,3,79,2011-01-04 14:21:00,2011-10-02 12:05:00,281.01666666666665,13.0,United Kingdom
15165.0,487.75,160,1,27,2010-12-01 14:03:00,2010-12-01 14:03:00,487.75,13.0,United Kingdom
15167.0,163.0,67,1,39,2011-01-23 12:41:00,2011-01-23 12:41:00,163.0,13.0,United Kingdom
15168.0,106.56,52,1,5,2011-11-14 11:26:00,2011-11-14 11:26:00,106.56,13.0,United Kingdom
15171.0,1289.5,290,1,5,2011-01-12 15:36:00,2011-01-12 15:36:00,1289.5,13.0,United Kingdom
15172.0,1624.05,1611,5,106,2011-04-17 11:56:00,2011-12-01 11:51:00,324.81,13.0,United Kingdom
15174.0,135.75,145,1,11,2011-01-21 09:06:00,2011-01-21 09:06:00,135.75,13.0,United Kingdom
15175.0,224.14,454,1,23,2011-09-29 11:31:00,2011-09-29 11:31:00,224.14,13.0,United Kingdom
15178.0,40.5,30,1,3,2011-03-24 15:12:00,2011-03-24 15:12:00,40.5,13.0,United Kingdom
15179.0,2206.95,1938,5,91,2011-01-24 13:48:00,2011-11-21 12:53:00,441.39,13.0,United Kingdom
15180.0,87.5,36,1,6,2010-12-07 14:57:00,2010-12-07 14:57:00,87.5,13.0,United Kingdom
15181.0,689.4799999999999,544,3,11,2011-03-15 12:03:00,2011-10-04 13:58:00,229.82666666666663,13.0,United Kingdom
15182.0,622.85,253,2,24,2011-03-16 12:42:00,2011-07-08 13:37:00,311.425,13.0,United Kingdom
15184.0,406.76,223,2,59,2011-06-02 12:06:00,2011-11-10 13:41:00,203.38,13.0,United Kingdom
15185.0,310.62,666,1,21,2011-09-30 14:06:00,2011-09-30 14:06:00,310.62,13.0,United Kingdom
15186.0,411.41,215,2,17,2011-06-24 14:54:00,2011-11-25 14:58:00,205.705,13.0,United Kingdom
15187.0,4762.18,1886,15,60,2011-05-11 13:49:00,2011-12-08 11:56:00,317.4786666666667,13.0,United Kingdom
15189.0,16225.39,6149,41,80,2011-01-11 12:29:00,2011-12-08 13:22:00,395.74121951219513,13.0,United Kingdom
15192.0,1044.32,918,3,36,2010-12-09 14:56:00,2011-08-12 11:41:00,348.1066666666666,13.0,United Kingdom
15193.0,499.32,144,1,19,2011-10-10 08:23:00,2011-10-10 08:23:00,499.32,13.0,United Kingdom
15194.0,7616.53,5703,15,209,2010-12-06 15:00:00,2011-12-06 15:10:00,507.76866666666666,13.0,United Kingdom
15195.0,3861.0,1404,1,1,2011-12-07 12:20:00,2011-12-07 12:20:00,3861.0,13.0,United Kingdom
15197.0,1079.6100000000001,469,3,30,2010-12-16 18:01:00,2011-11-29 10:00:00,359.87000000000006,13.0,United Kingdom
15198.0,193.64,120,2,10,2011-08-07 15:16:00,2011-09-08 14:42:00,96.82,13.0,United Kingdom
15199.0,1268.7,396,4,5,2011-02-04 14:04:00,2011-10-11 15:12:00,317.175,13.0,United Kingdom
15201.0,1236.54,1210,5,35,2011-04-06 14:02:00,2011-09-13 14:53:00,247.308,13.0,United Kingdom
15203.0,1827.8,1753,6,82,2011-02-01 12:29:00,2011-11-14 08:16:00,304.6333333333333,13.0,United Kingdom
15204.0,316.58,258,1,9,2010-12-17 13:49:00,2010-12-17 13:49:00,316.58,13.0,United Kingdom
15205.0,653.24,378,2,37,2011-08-04 16:07:00,2011-09-15 19:36:00,326.62,13.0,United Kingdom
15206.0,420.29999999999995,162,4,3,2011-03-09 08:59:00,2011-11-29 13:41:00,105.07499999999999,13.0,United Kingdom
15208.0,870.12,316,5,25,2010-12-21 13:03:00,2011-12-08 17:24:00,174.024,13.0,United Kingdom
15210.0,331.18,228,1,20,2011-04-28 16:11:00,2011-04-28 16:11:00,331.18,13.0,United Kingdom
15211.0,894.4100000000001,240,2,52,2010-12-09 16:08:00,2011-10-10 13:31:00,447.20500000000004,13.0,United Kingdom
15212.0,101.8,36,1,5,2011-04-12 13:45:00,2011-04-12 13:45:00,101.8,13.0,United Kingdom
15213.0,328.35,272,2,22,2011-01-14 11:05:00,2011-01-25 12:21:00,164.175,13.0,United Kingdom
15214.0,1661.44,1254,8,109,2011-04-11 09:46:00,2011-12-08 12:07:00,207.68,13.0,United Kingdom
15215.0,734.94,225,3,33,2011-09-04 12:24:00,2011-10-24 11:41:00,244.98000000000002,,United Kingdom
15216.0,96.6,28,1,2,2011-09-13 11:41:00,2011-09-13 11:41:00,96.6,5.0,United Kingdom
15218.0,5756.89,3329,11,77,2011-01-25 11:20:00,2011-11-29 11:48:00,523.3536363636364,5.0,United Kingdom
15219.0,305.75,45,1,9,2011-06-16 16:57:00,2011-06-16 16:57:00,305.75,5.0,United Kingdom
15220.0,1778.96,1393,6,110,2011-03-04 10:24:00,2011-10-19 12:39:00,296.49333333333334,5.0,United Kingdom
15221.0,403.25,43,1,5,2010-12-08 13:08:00,2010-12-08 13:08:00,403.25,5.0,United Kingdom
15222.0,585.0,440,1,5,2011-01-25 08:03:00,2011-01-25 08:03:00,585.0,5.0,United Kingdom
15223.0,755.75,213,2,14,2011-04-04 12:17:00,2011-04-28 11:31:00,377.875,5.0,United Kingdom
15224.0,322.08,152,2,13,2010-12-12 12:34:00,2010-12-16 15:02:00,161.04,5.0,United Kingdom
15225.0,409.40000000000003,226,1,23,2011-04-19 14:51:00,2011-04-19 14:51:00,409.40000000000003,5.0,United Kingdom
15226.0,154.41,71,1,8,2011-02-02 11:41:00,2011-02-02 11:41:00,154.41,4.0,United Kingdom
15227.0,1219.4,750,5,43,2011-01-26 15:31:00,2011-11-03 11:59:00,243.88000000000002,4.0,United Kingdom
15228.0,3386.71,2255,4,110,2011-02-18 09:04:00,2011-10-04 13:56:00,846.6775,4.0,United Kingdom
15230.0,429.6,351,2,23,2011-04-13 11:04:00,2011-04-14 14:39:00,214.8,4.0,United Kingdom
15232.0,612.06,686,2,26,2011-07-22 12:21:00,2011-08-18 16:27:00,306.03,4.0,United Kingdom
15234.0,197.0,196,1,14,2011-03-08 08:53:00,2011-03-08 08:53:00,197.0,4.0,United Kingdom
15235.0,2247.51,1324,12,132,2010-12-01 17:22:00,2011-05-06 09:44:00,187.29250000000002,4.0,United Kingdom
15236.0,321.05,269,1,15,2011-02-14 10:52:00,2011-02-14 10:52:00,321.05,4.0,United Kingdom
15237.0,1412.32,1071,4,94,2011-04-26 15:04:00,2011-12-08 09:46:00,353.08,4.0,United Kingdom
15238.0,1071.99,692,3,49,2011-06-08 16:00:00,2011-11-10 14:28:00,357.33,4.0,United Kingdom
15239.0,780.59,594,2,48,2011-09-22 09:53:00,2011-11-29 14:14:00,390.295,4.0,United Kingdom
15240.0,1706.57,1369,5,58,2011-02-01 08:23:00,2011-10-26 09:50:00,341.31399999999996,4.0,United Kingdom
15241.0,1756.44,1818,8,82,2011-03-01 11:02:00,2011-10-04 09:05:00,219.555,4.0,United Kingdom
15243.0,316.68,185,1,22,2011-09-26 14:12:00,2011-09-26 14:12:00,316.68,11.0,United Kingdom
15244.0,631.57,405,2,31,2011-04-05 15:12:00,2011-10-05 13:19:00,315.785,11.0,United Kingdom
15245.0,2515.84,1784,3,55,2011-03-23 13:42:00,2011-07-28 18:56:00,838.6133333333333,11.0,United Kingdom
15246.0,514.15,247,2,32,2010-12-16 09:46:00,2011-04-15 14:45:00,257.075,11.0,United Kingdom
15247.0,356.0,160,1,6,2011-08-09 12:52:00,2011-08-09 12:52:00,356.0,11.0,United Kingdom
15249.0,6688.46,3577,13,211,2011-03-28 12:49:00,2011-11-08 11:45:00,514.496923076923,11.0,United Kingdom
15251.0,10484.99,6171,11,97,2011-04-12 10:38:00,2011-11-30 15:02:00,953.180909090909,11.0,United Kingdom
15252.0,740.78,522,2,44,2011-06-09 14:15:00,2011-11-03 13:30:00,370.39,11.0,United Kingdom
15253.0,918.1999999999999,866,5,52,2011-06-23 12:19:00,2011-11-23 16:22:00,183.64,11.0,United Kingdom
15254.0,300.36,275,1,18,2011-08-04 15:04:00,2011-08-04 15:04:00,300.36,11.0,United Kingdom
15255.0,890.85,489,1,47,2011-10-04 12:43:00,2011-10-04 12:43:00,890.85,11.0,United Kingdom
15256.0,98.45,55,1,6,2011-07-14 11:47:00,2011-07-14 11:47:00,98.45,11.0,United Kingdom
15257.0,317.15,46,1,7,2011-03-01 12:58:00,2011-03-01 12:58:00,317.15,11.0,United Kingdom
15258.0,623.16,142,2,32,2011-05-06 14:16:00,2011-06-24 12:30:00,311.58,11.0,United Kingdom
15260.0,1810.77,885,7,62,2010-12-02 12:09:00,2011-08-31 13:55:00,258.68142857142857,11.0,United Kingdom
15261.0,254.82,270,1,19,2011-07-27 15:20:00,2011-07-27 15:20:00,254.82,13.0,United Kingdom
15262.0,178.95000000000002,73,1,10,2011-01-20 12:16:00,2011-01-20 12:16:00,178.95000000000002,13.0,United Kingdom
15263.0,156.51,89,1,12,2011-08-25 10:26:00,2011-08-25 10:26:00,156.51,13.0,United Kingdom
15264.0,393.74,265,1,23,2011-10-06 13:49:00,2011-10-06 13:49:00,393.74,13.0,United Kingdom
15265.0,1506.1200000000001,612,2,76,2011-04-18 12:16:00,2011-07-11 14:46:00,753.0600000000001,13.0,United Kingdom
15266.0,119.3,18,1,6,2011-01-05 13:40:00,2011-01-05 13:40:00,119.3,13.0,United Kingdom
15267.0,1717.36,944,5,8,2011-06-10 10:24:00,2011-11-17 15:59:00,343.472,13.0,United Kingdom
15269.0,408.8,26,1,2,2011-11-16 09:32:00,2011-11-16 09:32:00,408.8,13.0,United Kingdom
15270.0,2379.49,1521,7,22,2011-02-02 13:25:00,2011-11-24 09:24:00,339.9271428571428,13.0,United Kingdom
15271.0,2507.07,1262,15,184,2010-12-09 13:47:00,2011-12-02 14:11:00,167.138,13.0,United Kingdom
15272.0,721.94,310,2,63,2011-09-14 16:36:00,2011-10-13 12:59:00,360.97,13.0,United Kingdom
15274.0,716.57,619,2,44,2011-11-21 14:17:00,2011-12-05 16:57:00,358.285,13.0,United Kingdom
15275.0,615.14,498,1,41,2011-11-02 11:20:00,2011-11-02 11:20:00,615.14,13.0,United Kingdom
15276.0,135.31,64,1,49,2011-10-04 16:39:00,2011-10-04 16:39:00,135.31,13.0,United Kingdom
15277.0,255.89999999999998,205,1,12,2011-10-24 10:08:00,2011-10-24 10:08:00,255.89999999999998,13.0,United Kingdom
15279.0,290.51,189,1,19,2010-12-20 10:48:00,2010-12-20 10:48:00,290.51,13.0,United Kingdom
15280.0,113.12,154,1,16,2011-06-20 17:14:00,2011-06-20 17:14:00,113.12,13.0,United Kingdom
15281.0,2332.15,1211,9,121,2011-01-10 15:51:00,2011-10-12 09:10:00,259.1277777777778,13.0,United Kingdom
15286.0,240.55,55,1,3,2011-10-21 11:08:00,2011-10-21 11:08:00,240.55,2.0,United Kingdom
15287.0,486.69,433,2,17,2011-09-30 12:30:00,2011-11-17 15:34:00,243.345,2.0,United Kingdom
15288.0,2306.52,775,5,80,2010-12-09 13:59:00,2011-10-27 16:58:00,461.304,2.0,United Kingdom
15289.0,939.78,1008,3,43,2011-04-04 12:44:00,2011-11-10 13:49:00,313.26,2.0,United Kingdom
15290.0,7943.22,4501,18,93,2010-12-15 16:03:00,2011-12-05 11:39:00,441.29,2.0,United Kingdom
15291.0,4623.3,2102,14,61,2010-12-01 09:32:00,2011-11-14 11:02:00,330.2357142857143,2.0,United Kingdom
15292.0,180.94,56,1,24,2011-05-22 15:00:00,2011-05-22 15:00:00,180.94,2.0,United Kingdom
15296.0,3672.86,1766,6,137,2011-01-17 11:57:00,2011-10-20 11:47:00,612.1433333333333,2.0,United Kingdom
15297.0,641.94,292,3,30,2011-10-07 09:42:00,2011-11-29 16:32:00,213.98000000000002,2.0,United Kingdom
15298.0,4799.9,3116,12,115,2010-12-08 13:55:00,2011-12-07 17:17:00,399.9916666666666,13.0,United Kingdom
15299.0,3907.01,2947,6,6,2010-12-02 16:48:00,2011-10-03 14:19:00,651.1683333333334,13.0,United Kingdom
15300.0,496.44,292,1,28,2011-10-06 17:08:00,2011-10-06 17:08:00,496.44,,United Kingdom
15301.0,5070.35,2775,12,167,2010-12-06 12:21:00,2011-10-20 09:57:00,422.5291666666667,,United Kingdom
15303.0,574.02,248,1,31,2011-02-22 13:59:00,2011-02-22 13:59:00,574.02,9.0,United Kingdom
15304.0,694.4000000000001,104,8,8,2010-12-06 11:42:00,2011-10-10 10:23:00,86.80000000000001,9.0,United Kingdom
15306.0,1174.35,810,3,57,2011-07-14 15:22:00,2011-10-06 12:56:00,391.45,9.0,United Kingdom
15307.0,205.3,37,1,12,2011-09-05 11:38:00,2011-09-05 11:38:00,205.3,9.0,United Kingdom
15308.0,310.47,175,1,19,2011-03-10 13:08:00,2011-03-10 13:08:00,310.47,9.0,United Kingdom
15311.0,60767.9,38194,91,567,2010-12-01 09:41:00,2011-12-09 12:00:00,667.7791208791209,9.0,United Kingdom
15312.0,924.85,516,4,42,2010-12-20 12:51:00,2011-09-25 13:10:00,231.2125,1.0,United Kingdom
15313.0,52.0,25,1,1,2011-08-21 16:02:00,2011-08-21 16:02:00,52.0,1.0,United Kingdom
15314.0,327.97,313,1,24,2011-05-24 14:39:00,2011-05-24 14:39:00,327.97,1.0,United Kingdom
15315.0,570.5,862,2,35,2011-08-15 15:17:00,2011-10-06 12:51:00,285.25,1.0,United Kingdom
15316.0,165.0,100,1,1,2011-01-17 11:34:00,2011-01-17 11:34:00,165.0,1.0,United Kingdom
15318.0,312.62,642,1,33,2011-12-06 11:30:00,2011-12-06 11:30:00,312.62,1.0,United Kingdom
15319.0,204.5,175,1,16,2011-03-01 12:48:00,2011-03-01 12:48:00,204.5,1.0,United Kingdom
15320.0,267.13,326,1,36,2011-10-26 13:27:00,2011-10-26 13:27:00,267.13,1.0,United Kingdom
15321.0,2748.31,1181,3,83,2011-02-21 11:10:00,2011-09-30 09:40:00,916.1033333333334,1.0,United Kingdom
15322.0,679.68,416,1,42,2011-09-15 09:34:00,2011-09-15 09:34:00,679.68,1.0,United Kingdom
15325.0,162.29,232,1,47,2011-08-28 11:55:00,2011-08-28 11:55:00,162.29,1.0,United Kingdom
15326.0,311.71,386,1,29,2011-01-10 11:38:00,2011-01-10 11:38:00,311.71,1.0,United Kingdom
15327.0,208.75,116,1,10,2011-10-18 11:55:00,2011-10-18 11:55:00,208.75,1.0,United Kingdom
15329.0,1049.7,486,3,51,2011-06-21 10:37:00,2011-10-31 15:36:00,349.90000000000003,1.0,United Kingdom
15330.0,714.96,1312,2,10,2011-10-10 12:30:00,2011-11-07 17:50:00,357.48,1.0,United Kingdom
15332.0,1661.06,652,4,29,2010-12-05 12:00:00,2010-12-08 14:43:00,415.265,1.0,Lithuania
15333.0,1028.56,344,1,16,2011-05-15 13:27:00,2011-05-15 13:27:00,1028.56,1.0,United Kingdom
15334.0,348.72,273,3,66,2011-06-19 13:51:00,2011-07-06 11:22:00,116.24000000000001,1.0,United Kingdom
15335.0,173.97,80,1,34,2011-10-17 12:50:00,2011-10-17 12:50:00,173.97,1.0,United Kingdom
15339.0,574.07,416,2,77,2011-01-25 13:15:00,2011-10-04 12:51:00,287.035,1.0,United Kingdom
15341.0,2020.52,812,1,17,2011-09-20 09:40:00,2011-09-20 09:40:00,2020.52,1.0,United Kingdom
15342.0,406.09,283,1,24,2011-08-02 10:19:00,2011-08-02 10:19:00,406.09,1.0,United Kingdom
15343.0,364.5,84,1,21,2011-09-13 13:55:00,2011-09-13 13:55:00,364.5,1.0,United Kingdom
15344.0,563.94,116,3,21,2011-09-26 14:48:00,2011-12-09 10:45:00,187.98000000000002,1.0,United Kingdom
15345.0,393.54,81,1,20,2011-10-25 11:28:00,2011-10-25 11:28:00,393.54,1.0,United Kingdom
15346.0,252.42000000000002,144,1,17,2011-01-11 11:18:00,2011-01-11 11:18:00,252.42000000000002,1.0,United Kingdom
15347.0,201.60000000000002,130,1,5,2010-12-08 15:25:00,2010-12-08 15:25:00,201.60000000000002,1.0,United Kingdom
15348.0,158.04,84,1,9,2011-09-28 13:17:00,2011-09-28 13:17:00,158.04,1.0,United Kingdom
15349.0,473.81,327,2,65,2011-06-05 15:46:00,2011-07-04 16:06:00,236.905,1.0,United Kingdom
15350.0,115.65,51,1,5,2010-12-01 13:33:00,2010-12-01 13:33:00,115.65,1.0,United Kingdom
15351.0,1960.1100000000001,753,7,157,2010-12-05 11:49:00,2011-11-27 12:52:00,280.0157142857143,1.0,United Kingdom
15353.0,777.02,343,2,59,2010-12-07 11:49:00,2011-03-30 12:15:00,388.51,1.0,United Kingdom
15355.0,277.05,45,2,9,2011-10-17 15:22:00,2011-11-10 13:44:00,138.525,1.0,United Kingdom
15356.0,2766.5,1673,10,215,2010-12-06 14:05:00,2011-11-08 13:11:00,276.65,1.0,United Kingdom
15358.0,8347.2,7050,22,292,2010-12-09 10:04:00,2011-12-05 09:04:00,379.41818181818184,1.0,United Kingdom
15360.0,427.93,223,1,13,2011-10-31 09:35:00,2011-10-31 09:35:00,427.93,1.0,United Kingdom
15361.0,418.92,336,1,7,2010-12-13 09:52:00,2010-12-13 09:52:00,418.92,1.0,United Kingdom
15363.0,326.0,144,1,16,2010-12-02 12:28:00,2010-12-02 12:28:00,326.0,1.0,United Kingdom
15364.0,913.19,493,2,29,2011-03-30 13:39:00,2011-09-05 09:46:00,456.595,1.0,United Kingdom
15365.0,2314.32,1084,7,65,2011-01-28 13:08:00,2011-11-14 08:29:00,330.6171428571429,1.0,United Kingdom
15366.0,602.51,621,2,37,2010-12-16 15:59:00,2011-09-25 15:01:00,301.255,1.0,United Kingdom
15367.0,1877.59,1057,4,91,2011-03-09 13:53:00,2011-10-13 14:13:00,469.3975,1.0,United Kingdom
15368.0,446.94000000000005,230,1,4,2011-11-18 14:42:00,2011-11-18 14:42:00,446.94000000000005,1.0,United Kingdom
15370.0,2386.05,830,7,65,2011-01-11 11:32:00,2011-10-30 10:58:00,340.86428571428576,1.0,United Kingdom
15372.0,2007.3999999999999,2924,1,27,2011-07-25 16:39:00,2011-07-25 16:39:00,2007.3999999999999,1.0,United Kingdom
15373.0,2415.91,500,12,74,2010-12-03 14:40:00,2011-12-01 15:05:00,201.32583333333332,1.0,United Kingdom
15374.0,168.0,126,1,3,2011-08-03 09:59:00,2011-08-03 09:59:00,168.0,1.0,United Kingdom
15376.0,1233.3600000000001,619,3,100,2011-05-01 13:45:00,2011-10-30 15:04:00,411.12000000000006,1.0,United Kingdom
15379.0,3703.29,2305,7,145,2010-12-16 13:02:00,2011-06-23 13:13:00,529.0414285714286,1.0,United Kingdom
15380.0,1690.2600000000002,376,5,22,2010-12-09 15:01:00,2011-12-01 12:13:00,338.052,1.0,United Kingdom
15381.0,596.85,171,2,8,2011-03-16 13:44:00,2011-05-10 11:55:00,298.425,1.0,United Kingdom
15382.0,5955.71,4012,6,193,2011-02-17 12:01:00,2011-11-25 10:58:00,992.6183333333333,1.0,United Kingdom
15384.0,642.41,596,2,34,2010-12-15 11:34:00,2011-06-23 10:57:00,321.205,1.0,United Kingdom
15385.0,316.88,161,1,12,2011-10-30 15:11:00,2011-10-30 15:11:00,316.88,1.0,United Kingdom
15386.0,394.14,446,1,31,2011-06-06 13:47:00,2011-06-06 13:47:00,394.14,1.0,United Kingdom
15388.0,140.54,88,1,10,2011-03-14 13:53:00,2011-03-14 13:53:00,140.54,1.0,Canada
15389.0,500.0,400,1,1,2011-06-20 16:18:00,2011-06-20 16:18:00,500.0,1.0,United Kingdom
15392.0,1535.53,1277,4,74,2010-12-14 15:50:00,2011-12-05 11:01:00,383.8825,1.0,United Kingdom
15393.0,231.86,150,2,10,2011-03-03 16:58:00,2011-11-23 16:48:00,115.93,1.0,United Kingdom
15394.0,2183.54,910,4,54,2010-12-16 12:46:00,2011-11-30 11:49:00,545.885,1.0,United Kingdom
15395.0,107.45,17,1,7,2011-01-18 12:40:00,2011-01-18 12:40:00,107.45,1.0,United Kingdom
15396.0,288.18,122,1,14,2011-08-19 10:56:00,2011-08-19 10:56:00,288.18,1.0,United Kingdom
15397.0,94.0,20,1,6,2011-02-23 09:25:00,2011-02-23 09:25:00,94.0,,United Kingdom
15398.0,1345.53,769,2,60,2011-09-22 14:56:00,2011-11-23 16:47:00,672.765,1.0,United Kingdom
15399.0,815.77,611,3,45,2011-09-21 15:57:00,2011-12-08 13:04:00,271.92333333333335,1.0,United Kingdom
15400.0,716.2,390,5,10,2011-03-06 11:27:00,2011-09-08 13:57:00,143.24,1.0,United Kingdom
15402.0,626.35,693,2,34,2011-05-27 13:32:00,2011-07-14 12:17:00,313.175,1.0,United Kingdom
15405.0,349.1,193,1,8,2011-06-03 14:44:00,2011-06-03 14:44:00,349.1,1.0,United Kingdom
15406.0,510.71000000000004,254,2,51,2011-02-11 16:19:00,2011-11-08 13:22:00,255.35500000000002,1.0,United Kingdom
15407.0,1056.44,558,4,142,2011-02-07 13:18:00,2011-11-06 11:55:00,264.11,1.0,United Kingdom
15408.0,267.18,106,1,34,2011-03-20 15:02:00,2011-03-20 15:02:00,267.18,1.0,United Kingdom
15410.0,3450.84,1200,8,48,2011-03-23 10:15:00,2011-09-16 14:47:00,431.355,1.0,United Kingdom
15411.0,1358.88,530,4,86,2011-06-10 12:30:00,2011-11-13 15:19:00,339.72,1.0,United Kingdom
15412.0,190.53,108,1,10,2011-06-21 15:24:00,2011-06-21 15:24:00,190.53,,United Kingdom
15414.0,774.9000000000001,443,3,37,2011-04-11 13:45:00,2011-11-30 09:50:00,258.3,1.0,United Kingdom
15415.0,572.8100000000001,575,1,46,2011-01-30 14:13:00,2011-01-30 14:13:00,572.8100000000001,2.0,United Kingdom
15416.0,3984.32,2090,4,165,2011-03-02 08:41:00,2011-10-06 09:38:00,996.08,2.0,United Kingdom
15417.0,508.8,284,1,28,2011-09-15 15:26:00,2011-09-15 15:26:00,508.8,2.0,United Kingdom
15419.0,135.86,230,1,8,2011-11-15 09:23:00,2011-11-15 09:23:00,135.86,2.0,United Kingdom
15421.0,950.36,500,4,40,2011-02-02 14:36:00,2011-10-12 09:20:00,237.59,2.0,United Kingdom
15422.0,97.7,38,2,6,2011-01-20 14:17:00,2011-01-20 16:17:00,48.85,7.0,United Kingdom
15423.0,43.5,101,1,2,2011-11-01 14:01:00,2011-11-01 14:01:00,43.5,7.0,United Kingdom
15424.0,383.34,554,2,17,2011-03-30 13:00:00,2011-03-30 13:02:00,191.67,7.0,United Kingdom
15426.0,1447.39,674,5,217,2010-12-05 13:55:00,2011-11-20 15:36:00,289.478,7.0,United Kingdom
15427.0,1483.14,1013,3,233,2011-10-23 14:47:00,2011-11-06 14:29:00,494.38000000000005,7.0,United Kingdom
15428.0,93.78,102,1,6,2011-11-24 16:54:00,2011-11-24 16:54:00,93.78,7.0,United Kingdom
15429.0,397.35,380,2,77,2011-09-25 13:42:00,2011-11-13 12:28:00,198.675,7.0,United Kingdom
15432.0,171.19,65,1,10,2011-11-16 16:30:00,2011-11-16 16:30:00,171.19,7.0,United Kingdom
15433.0,533.3,534,2,40,2011-03-17 14:12:00,2011-05-10 10:45:00,266.65,7.0,United Kingdom
15434.0,1041.48,647,5,40,2011-05-23 14:18:00,2011-12-01 13:33:00,208.296,7.0,United Kingdom
15435.0,149.29,54,1,29,2011-11-17 16:39:00,2011-11-17 16:39:00,149.29,7.0,United Kingdom
15436.0,1122.53,613,3,243,2011-04-19 16:52:00,2011-11-27 16:05:00,374.1766666666667,7.0,United Kingdom
15437.0,200.16,79,1,44,2011-03-22 13:11:00,2011-03-22 13:11:00,200.16,7.0,United Kingdom
15438.0,156.57999999999998,59,1,25,2011-07-31 14:19:00,2011-07-31 14:19:00,156.57999999999998,7.0,United Kingdom
15440.0,383.68,197,3,50,2011-05-15 11:30:00,2011-10-16 12:16:00,127.89333333333333,7.0,United Kingdom
15442.0,594.0,120,1,2,2011-04-05 12:24:00,2011-04-05 12:24:00,594.0,7.0,United Kingdom
15443.0,3236.91,1663,7,237,2011-01-23 13:25:00,2011-12-08 10:40:00,462.4157142857143,7.0,United Kingdom
15444.0,1418.26,764,2,191,2011-10-30 16:12:00,2011-11-30 17:37:00,709.13,7.0,United Kingdom
15445.0,113.5,58,1,5,2011-03-20 15:06:00,2011-03-20 15:06:00,113.5,3.0,United Kingdom
15447.0,155.17,85,1,9,2011-01-13 11:26:00,2011-01-13 11:26:00,155.17,3.0,United Kingdom
